# timestamp,line
1619544646475,1619544646473379072-62.20
1619544646475,1619544646473379072-23.70
1619544646475,1619544646473379072-76.80
1619544647479,1619544647473379072-68.10
1619544647479,1619544647473379072-22.00
1619544647479,1619544647473379072-23.00
1619544647479,1619544647473379072-84.90
1619544648486,1619544648473379072-24.50
1619544648486,1619544648473379072-81.00
1619544648486,1619544648473379072-73.60
1619544648486,1619544648473379072-24.20
1619544649483,1619544649473379072-26.10
1619544649483,1619544649473379072-89.70
1619544649483,1619544649473379072-72.90
1619544649483,1619544649473379072-24.30
1619544650475,1619544650473379072-25.30
1619544650476,1619544650473379072-93.30
1619544650477,1619544650473379072-22.70
1619544650477,1619544650473379072-76.40
1619544651486,1619544651473379072-19.90
1619544651486,1619544651473379072-78.70
1619544651486,1619544651473379072-24.80
1619544651486,1619544651473379072-74.80
1619544652484,1619544652473379072-74.30
1619544652485,1619544652473379072-22.90
1619544652485,1619544652473379072-17.30
1619544652485,1619544652473379072-59.40
1619544653479,1619544653473379072-61.70
1619544653480,1619544653473379072-50.00
1619544653480,1619544653473379072-19.30
1619544653480,1619544653473379072-20.00
1619544654487,1619544654473379072-59.40
1619544654488,1619544654473379072-20.50
1619544654488,1619544654473379072-55.30
1619544654488,1619544654473379072-19.70
1619544655473,1619544655473379072-63.10
1619544655473,1619544655473379072-19.50
1619544655473,1619544655473379072-21.00
1619544655473,1619544655473379072-58.80
1619544656486,1619544656473379072-56.30
1619544656486,1619544656473379072-20.60
1619544656486,1619544656473379072-21.50
1619544656486,1619544656473379072-65.60
1619544657479,1619544657473379072-22.00
1619544657479,1619544657473379072-63.50
1619544657479,1619544657473379072-20.40
1619544657479,1619544657473379072-77.20
1619544658473,1619544658473379072-76.80
1619544658473,1619544658473379072-22.50
1619544658473,1619544658473379072-23.70
1619544658473,1619544658473379072-62.20
1619544659483,1619544659473379072-22.00
1619544659483,1619544659473379072-68.10
1619544659483,1619544659473379072-23.00
1619544659483,1619544659473379072-84.90
1619544660477,1619544660473379072-24.50
1619544660477,1619544660473379072-81.00
1619544660477,1619544660473379072-73.60
1619544660477,1619544660473379072-24.20
1619544661486,1619544661473379072-72.90
1619544661486,1619544661473379072-24.30
1619544661486,1619544661473379072-26.10
1619544661486,1619544661473379072-89.70
1619544662487,1619544662473379072-22.70
1619544662487,1619544662473379072-93.30
1619544662487,1619544662473379072-76.40
1619544662487,1619544662473379072-25.30
1619544663483,1619544663473379072-19.90
1619544663483,1619544663473379072-24.80
1619544663483,1619544663473379072-78.70
1619544663483,1619544663473379072-74.80
1619544664486,1619544664473379072-74.30
1619544664486,1619544664473379072-59.40
1619544664486,1619544664473379072-22.90
1619544664486,1619544664473379072-17.30
1619544665485,1619544665473379072-50.00
1619544665485,1619544665473379072-20.00
1619544665485,1619544665473379072-19.30
1619544665485,1619544665473379072-61.70
1619544666483,1619544666473379072-20.50
1619544666483,1619544666473379072-59.40
1619544666483,1619544666473379072-19.70
1619544666484,1619544666473379072-55.30
1619544667480,1619544667473379072-21.00
1619544667480,1619544667473379072-58.80
1619544667480,1619544667473379072-19.50
1619544667480,1619544667473379072-63.10
1619544668483,1619544668473379072-21.50
1619544668483,1619544668473379072-20.60
1619544668483,1619544668473379072-65.60
1619544668483,1619544668473379072-56.30
1619544669483,1619544669473379072-22.00
1619544669483,1619544669473379072-63.50
1619544669483,1619544669473379072-20.40
1619544669487,1619544669473379072-77.20
1619544670485,1619544670473379072-76.80
1619544670488,1619544670473379072-22.50
1619544670488,1619544670473379072-23.70
1619544670488,1619544670473379072-62.20
1619544671479,1619544671473379072-68.10
1619544671479,1619544671473379072-22.00
1619544671480,1619544671473379072-84.90
1619544671480,1619544671473379072-23.00
1619544672480,1619544672473379072-24.50
1619544672481,1619544672473379072-73.60
1619544672481,1619544672473379072-24.20
1619544672481,1619544672473379072-81.00
1619544673487,1619544673473379072-89.70
1619544673487,1619544673473379072-26.10
1619544673487,1619544673473379072-24.30
1619544673487,1619544673473379072-72.90
1619544674486,1619544674473379072-25.30
1619544674490,1619544674473379072-93.30
1619544674490,1619544674473379072-22.70
1619544674490,1619544674473379072-76.40
1619544675477,1619544675473379072-19.90
1619544675477,1619544675473379072-24.80
1619544675477,1619544675473379072-78.70
1619544675477,1619544675473379072-74.80
1619544676481,1619544676473379072-74.30
1619544676481,1619544676473379072-17.30
1619544676481,1619544676473379072-59.40
1619544676481,1619544676473379072-22.90
1619544677475,1619544677473379072-61.70
1619544677475,1619544677473379072-20.00
1619544677476,1619544677473379072-50.00
1619544677476,1619544677473379072-19.30
1619544678486,1619544678473379072-59.40
1619544678486,1619544678473379072-20.50
1619544678486,1619544678473379072-55.30
1619544678486,1619544678473379072-19.70
1619544679485,1619544679473379072-19.50
1619544679485,1619544679473379072-21.00
1619544679485,1619544679473379072-58.80
1619544679485,1619544679473379072-63.10
1619544680480,1619544680473379072-56.30
1619544680480,1619544680473379072-65.60
1619544680480,1619544680473379072-20.60
1619544680480,1619544680473379072-21.50
1619544681482,1619544681473379072-63.50
1619544681482,1619544681473379072-22.00
1619544681482,1619544681473379072-20.40
1619544681483,1619544681473379072-77.20
1619544682485,1619544682473379072-22.50
1619544682485,1619544682473379072-23.70
1619544682485,1619544682473379072-62.20
1619544682487,1619544682473379072-76.80
1619544683486,1619544683473379072-84.90
1619544683486,1619544683473379072-68.10
1619544683486,1619544683473379072-23.00
1619544683486,1619544683473379072-22.00
1619544684474,1619544684473379072-24.20
1619544684475,1619544684473379072-81.00
1619544684478,1619544684473379072-24.50
1619544684478,1619544684473379072-73.60
1619544685482,1619544685473379072-72.90
1619544685485,1619544685473379072-26.10
1619544685485,1619544685473379072-89.70
1619544685485,1619544685473379072-24.30
1619544686485,1619544686473379072-22.70
1619544686485,1619544686473379072-76.40
1619544686485,1619544686473379072-25.30
1619544686485,1619544686473379072-93.30
1619544687477,1619544687473379072-78.70
1619544687477,1619544687473379072-24.80
1619544687477,1619544687473379072-19.90
1619544687477,1619544687473379072-74.80
1619544688474,1619544688473379072-17.30
1619544688474,1619544688473379072-74.30
1619544688474,1619544688473379072-22.90
1619544688474,1619544688473379072-59.40
1619544689482,1619544689473379072-50.00
1619544689482,1619544689473379072-20.00
1619544689482,1619544689473379072-19.30
1619544689482,1619544689473379072-61.70
1619544690488,1619544690473379072-20.50
1619544690488,1619544690473379072-59.40
1619544690488,1619544690473379072-55.30
1619544690488,1619544690473379072-19.70
1619544691480,1619544691473379072-63.10
1619544691480,1619544691473379072-58.80
1619544691480,1619544691473379072-21.00
1619544691480,1619544691473379072-19.50
1619544692486,1619544692473379072-21.50
1619544692486,1619544692473379072-56.30
1619544692486,1619544692473379072-65.60
1619544692486,1619544692473379072-20.60
1619544693479,1619544693473379072-77.20
1619544693479,1619544693473379072-20.40
1619544693479,1619544693473379072-22.00
1619544693479,1619544693473379072-63.50
1619544694485,1619544694473379072-76.80
1619544694485,1619544694473379072-23.70
1619544694485,1619544694473379072-22.50
1619544694485,1619544694473379072-62.20
1619544695484,1619544695473379072-68.10
1619544695485,1619544695473379072-23.00
1619544695485,1619544695473379072-84.90
1619544695485,1619544695473379072-22.00
1619544696476,1619544696473379072-24.20
1619544696476,1619544696473379072-73.60
1619544696476,1619544696473379072-24.50
1619544696476,1619544696473379072-81.00
1619544697482,1619544697473379072-89.70
1619544697484,1619544697473379072-26.10
1619544697484,1619544697473379072-24.30
1619544697484,1619544697473379072-72.90
1619544698476,1619544698473379072-93.30
1619544698476,1619544698473379072-22.70
1619544698476,1619544698473379072-25.30
1619544698476,1619544698473379072-76.40
1619544699479,1619544699473379072-78.70
1619544699479,1619544699473379072-24.80
1619544699480,1619544699473379072-74.80
1619544699480,1619544699473379072-19.90
1619544700476,1619544700473379072-17.30
1619544700477,1619544700473379072-22.90
1619544700477,1619544700473379072-59.40
1619544700477,1619544700473379072-74.30
1619544701486,1619544701473379072-20.00
1619544701487,1619544701473379072-61.70
1619544701487,1619544701473379072-19.30
1619544701487,1619544701473379072-50.00
1619544702476,1619544702473379072-59.40
1619544702476,1619544702473379072-55.30
1619544702476,1619544702473379072-19.70
1619544702477,1619544702473379072-20.50
1619544703481,1619544703473379072-21.00
1619544703481,1619544703473379072-63.10
1619544703481,1619544703473379072-19.50
1619544703481,1619544703473379072-58.80
1619544704475,1619544704473379072-20.60
1619544704475,1619544704473379072-56.30
1619544704475,1619544704473379072-65.60
1619544704475,1619544704473379072-21.50
1619544705481,1619544705473379072-77.20
1619544705481,1619544705473379072-20.40
1619544705481,1619544705473379072-63.50
1619544705481,1619544705473379072-22.00
1619544706474,1619544706473379072-62.20
1619544706474,1619544706473379072-23.70
1619544706474,1619544706473379072-22.50
1619544706474,1619544706473379072-76.80
1619544707481,1619544707473379072-23.00
1619544707481,1619544707473379072-84.90
1619544707481,1619544707473379072-22.00
1619544707481,1619544707473379072-68.10
1619544708481,1619544708473379072-24.20
1619544708481,1619544708473379072-81.00
1619544708481,1619544708473379072-73.60
1619544708481,1619544708473379072-24.50
1619544709484,1619544709473379072-89.70
1619544709484,1619544709473379072-24.30
1619544709485,1619544709473379072-72.90
1619544709485,1619544709473379072-26.10
1619544710484,1619544710473379072-25.30
1619544710484,1619544710473379072-22.70
1619544710484,1619544710473379072-76.40
1619544710484,1619544710473379072-93.30
1619544711487,1619544711473379072-19.90
1619544711488,1619544711473379072-24.80
1619544711488,1619544711473379072-74.80
1619544711488,1619544711473379072-78.70
1619544712475,1619544712473379072-17.30
1619544712475,1619544712473379072-22.90
1619544712475,1619544712473379072-74.30
1619544712475,1619544712473379072-59.40
1619544713483,1619544713473379072-50.00
1619544713483,1619544713473379072-61.70
1619544713483,1619544713473379072-20.00
1619544713483,1619544713473379072-19.30
1619544714475,1619544714473379072-59.40
1619544714475,1619544714473379072-19.70
1619544714475,1619544714473379072-20.50
1619544714476,1619544714473379072-55.30
1619544715482,1619544715473379072-21.00
1619544715482,1619544715473379072-63.10
1619544715482,1619544715473379072-58.80
1619544715482,1619544715473379072-19.50
1619544716480,1619544716473379072-65.60
1619544716480,1619544716473379072-21.50
1619544716480,1619544716473379072-20.60
1619544716480,1619544716473379072-56.30
1619544717474,1619544717473379072-63.50
1619544717474,1619544717473379072-22.00
1619544717474,1619544717473379072-77.20
1619544717474,1619544717473379072-20.40
1619544718483,1619544718473379072-23.70
1619544718483,1619544718473379072-76.80
1619544718483,1619544718473379072-22.50
1619544718483,1619544718473379072-62.20
1619544719486,1619544719473379072-23.00
1619544719486,1619544719473379072-22.00
1619544719486,1619544719473379072-68.10
1619544719486,1619544719473379072-84.90
1619544720480,1619544720473379072-73.60
1619544720480,1619544720473379072-24.20
1619544720480,1619544720473379072-81.00
1619544720481,1619544720473379072-24.50
1619544721484,1619544721473379072-24.30
1619544721484,1619544721473379072-72.90
1619544721485,1619544721473379072-26.10
1619544721485,1619544721473379072-89.70
1619544722475,1619544722473379072-25.30
1619544722475,1619544722473379072-22.70
1619544722475,1619544722473379072-76.40
1619544722475,1619544722473379072-93.30
1619544723479,1619544723473379072-74.80
1619544723479,1619544723473379072-19.90
1619544723479,1619544723473379072-78.70
1619544723479,1619544723473379072-24.80
1619544724474,1619544724473379072-17.30
1619544724474,1619544724473379072-74.30
1619544724474,1619544724473379072-22.90
1619544724474,1619544724473379072-59.40
1619544725483,1619544725473379072-50.00
1619544725483,1619544725473379072-20.00
1619544725483,1619544725473379072-61.70
1619544725483,1619544725473379072-19.30
1619544726474,1619544726473379072-19.70
1619544726474,1619544726473379072-20.50
1619544726474,1619544726473379072-59.40
1619544726474,1619544726473379072-55.30
1619544727484,1619544727473379072-63.10
1619544727484,1619544727473379072-21.00
1619544727484,1619544727473379072-19.50
1619544727485,1619544727473379072-58.80
1619544728486,1619544728473379072-20.60
1619544728486,1619544728473379072-21.50
1619544728486,1619544728473379072-56.30
1619544728486,1619544728473379072-65.60
1619544729477,1619544729473379072-63.50
1619544729477,1619544729473379072-20.40
1619544729477,1619544729473379072-22.00
1619544729477,1619544729473379072-77.20
1619544730477,1619544730473379072-62.20
1619544730477,1619544730473379072-76.80
1619544730477,1619544730473379072-22.50
1619544730477,1619544730473379072-23.70
1619544731474,1619544731473379072-84.90
1619544731474,1619544731473379072-23.00
1619544731474,1619544731473379072-68.10
1619544731474,1619544731473379072-22.00
1619544732476,1619544732473379072-81.00
1619544732476,1619544732473379072-24.50
1619544732476,1619544732473379072-73.60
1619544732476,1619544732473379072-24.20
1619544733483,1619544733473379072-89.70
1619544733483,1619544733473379072-72.90
1619544733483,1619544733473379072-24.30
1619544733483,1619544733473379072-26.10
1619544734479,1619544734473379072-22.70
1619544734479,1619544734473379072-76.40
1619544734479,1619544734473379072-25.30
1619544734479,1619544734473379072-93.30
1619544735487,1619544735473379072-74.80
1619544735488,1619544735473379072-24.80
1619544735488,1619544735473379072-19.90
1619544735488,1619544735473379072-78.70
1619544736478,1619544736473379072-59.40
1619544736479,1619544736473379072-17.30
1619544736479,1619544736473379072-22.90
1619544736479,1619544736473379072-74.30
1619544737486,1619544737473379072-61.70
1619544737486,1619544737473379072-50.00
1619544737486,1619544737473379072-20.00
1619544737486,1619544737473379072-19.30
1619544738483,1619544738473379072-20.50
1619544738483,1619544738473379072-59.40
1619544738483,1619544738473379072-19.70
1619544738483,1619544738473379072-55.30
1619544739480,1619544739473379072-63.10
1619544739480,1619544739473379072-19.50
1619544739482,1619544739473379072-21.00
1619544739482,1619544739473379072-58.80
1619544740480,1619544740473379072-20.60
1619544740480,1619544740473379072-65.60
1619544740480,1619544740473379072-56.30
1619544740480,1619544740473379072-21.50
1619544741477,1619544741473379072-77.20
1619544741477,1619544741473379072-20.40
1619544741477,1619544741473379072-63.50
1619544741477,1619544741473379072-22.00
1619544742486,1619544742473379072-76.80
1619544742486,1619544742473379072-62.20
1619544742486,1619544742473379072-23.70
1619544742486,1619544742473379072-22.50
1619544743485,1619544743473379072-68.10
1619544743485,1619544743473379072-23.00
1619544743486,1619544743473379072-22.00
1619544743486,1619544743473379072-84.90
1619544744481,1619544744473379072-81.00
1619544744481,1619544744473379072-73.60
1619544744481,1619544744473379072-24.50
1619544744481,1619544744473379072-24.20
1619544745485,1619544745473379072-24.30
1619544745485,1619544745473379072-26.10
1619544745485,1619544745473379072-89.70
1619544745485,1619544745473379072-72.90
1619544746475,1619544746473379072-76.40
1619544746475,1619544746473379072-93.30
1619544746475,1619544746473379072-25.30
1619544746475,1619544746473379072-22.70
1619544747483,1619544747473379072-74.80
1619544747483,1619544747473379072-19.90
1619544747483,1619544747473379072-24.80
1619544747484,1619544747473379072-78.70
1619544748485,1619544748473379072-59.40
1619544748485,1619544748473379072-17.30
1619544748486,1619544748473379072-74.30
1619544748486,1619544748473379072-22.90
1619544749474,1619544749473379072-20.00
1619544749475,1619544749473379072-50.00
1619544749475,1619544749473379072-19.30
1619544749475,1619544749473379072-61.70
1619544750475,1619544750473379072-55.30
1619544750475,1619544750473379072-20.50
1619544750475,1619544750473379072-59.40
1619544750475,1619544750473379072-19.70
1619544751486,1619544751473379072-19.50
1619544751486,1619544751473379072-21.00
1619544751486,1619544751473379072-58.80
1619544751487,1619544751473379072-63.10
1619544752476,1619544752473379072-65.60
1619544752476,1619544752473379072-20.60
1619544752476,1619544752473379072-21.50
1619544752476,1619544752473379072-56.30
1619544753479,1619544753473379072-63.50
1619544753479,1619544753473379072-77.20
1619544753479,1619544753473379072-20.40
1619544753479,1619544753473379072-22.00
1619544754483,1619544754473379072-22.50
1619544754483,1619544754473379072-62.20
1619544754483,1619544754473379072-23.70
1619544754483,1619544754473379072-76.80
1619544755486,1619544755473379072-22.00
1619544755486,1619544755473379072-84.90
1619544755486,1619544755473379072-23.00
1619544755486,1619544755473379072-68.10
1619544756486,1619544756473379072-24.50
1619544756486,1619544756473379072-24.20
1619544756486,1619544756473379072-81.00
1619544756487,1619544756473379072-73.60
1619544757477,1619544757473379072-72.90
1619544757478,1619544757473379072-24.30
1619544757478,1619544757473379072-89.70
1619544757478,1619544757473379072-26.10
1619544758483,1619544758473379072-22.70
1619544758483,1619544758473379072-25.30
1619544758483,1619544758473379072-76.40
1619544758483,1619544758473379072-93.30
1619544759486,1619544759473379072-19.90
1619544759486,1619544759473379072-74.80
1619544759486,1619544759473379072-24.80
1619544759486,1619544759473379072-78.70
1619544760475,1619544760473379072-59.40
1619544760475,1619544760473379072-74.30
1619544760475,1619544760473379072-17.30
1619544760475,1619544760473379072-22.90
1619544761480,1619544761473379072-19.30
1619544761480,1619544761473379072-50.00
1619544761480,1619544761473379072-61.70
1619544761480,1619544761473379072-20.00
1619544762484,1619544762473379072-20.50
1619544762484,1619544762473379072-55.30
1619544762484,1619544762473379072-19.70
1619544762484,1619544762473379072-59.40
1619544763486,1619544763473379072-21.00
1619544763486,1619544763473379072-63.10
1619544763486,1619544763473379072-19.50
1619544763486,1619544763473379072-58.80
1619544764486,1619544764473379072-65.60
1619544764486,1619544764473379072-56.30
1619544764486,1619544764473379072-21.50
1619544764486,1619544764473379072-20.60
1619544765486,1619544765473379072-20.40
1619544765486,1619544765473379072-22.00
1619544765486,1619544765473379072-63.50
1619544765487,1619544765473379072-77.20
1619544766480,1619544766473379072-62.20
1619544766481,1619544766473379072-23.70
1619544766481,1619544766473379072-76.80
1619544766481,1619544766473379072-22.50
1619544767485,1619544767473379072-23.00
1619544767485,1619544767473379072-68.10
1619544767485,1619544767473379072-84.90
1619544767485,1619544767473379072-22.00
1619544768478,1619544768473379072-24.20
1619544768478,1619544768473379072-73.60
1619544768478,1619544768473379072-24.50
1619544768478,1619544768473379072-81.00
1619544769484,1619544769473379072-89.70
1619544769484,1619544769473379072-24.30
1619544769484,1619544769473379072-72.90
1619544769484,1619544769473379072-26.10
1619544770476,1619544770473379072-76.40
1619544770476,1619544770473379072-25.30
1619544770476,1619544770473379072-22.70
1619544770476,1619544770473379072-93.30
1619544771474,1619544771473379072-19.90
1619544771474,1619544771473379072-74.80
1619544771474,1619544771473379072-24.80
1619544771474,1619544771473379072-78.70
1619544772481,1619544772473379072-22.90
1619544772481,1619544772473379072-17.30
1619544772481,1619544772473379072-74.30
1619544772481,1619544772473379072-59.40
1619544773487,1619544773473379072-50.00
1619544773487,1619544773473379072-20.00
1619544773487,1619544773473379072-19.30
1619544773487,1619544773473379072-61.70
1619544774480,1619544774473379072-59.40
1619544774480,1619544774473379072-55.30
1619544774480,1619544774473379072-20.50
1619544774480,1619544774473379072-19.70
1619544775474,1619544775473379072-58.80
1619544775474,1619544775473379072-63.10
1619544775474,1619544775473379072-19.50
1619544775474,1619544775473379072-21.00
1619544776487,1619544776473379072-21.50
1619544776487,1619544776473379072-56.30
1619544776487,1619544776473379072-65.60
1619544776487,1619544776473379072-20.60
1619544777485,1619544777473379072-77.20
1619544777485,1619544777473379072-22.00
1619544777485,1619544777473379072-20.40
1619544777485,1619544777473379072-63.50
1619544778477,1619544778473379072-22.50
1619544778477,1619544778473379072-62.20
1619544778477,1619544778473379072-76.80
1619544778477,1619544778473379072-23.70
1619544779482,1619544779473379072-84.90
1619544779482,1619544779473379072-23.00
1619544779482,1619544779473379072-68.10
1619544779482,1619544779473379072-22.00
1619544780474,1619544780473379072-24.50
1619544780474,1619544780473379072-73.60
1619544780474,1619544780473379072-81.00
1619544780474,1619544780473379072-24.20
1619544781482,1619544781473379072-89.70
1619544781482,1619544781473379072-24.30
1619544781483,1619544781473379072-26.10
1619544781483,1619544781473379072-72.90
1619544782479,1619544782473379072-25.30
1619544782479,1619544782473379072-76.40
1619544782480,1619544782473379072-22.70
1619544782480,1619544782473379072-93.30
1619544783477,1619544783473379072-19.90
1619544783477,1619544783473379072-78.70
1619544783477,1619544783473379072-24.80
1619544783477,1619544783473379072-74.80
1619544784481,1619544784473379072-74.30
1619544784481,1619544784473379072-17.30
1619544784481,1619544784473379072-22.90
1619544784481,1619544784473379072-59.40
1619544785479,1619544785473379072-20.00
1619544785479,1619544785473379072-50.00
1619544785479,1619544785473379072-61.70
1619544785479,1619544785473379072-19.30
1619544786480,1619544786473379072-19.70
1619544786480,1619544786473379072-20.50
1619544786480,1619544786473379072-59.40
1619544786480,1619544786473379072-55.30
1619544787477,1619544787473379072-58.80
1619544787477,1619544787473379072-63.10
1619544787477,1619544787473379072-21.00
1619544787477,1619544787473379072-19.50
1619544788481,1619544788473379072-20.60
1619544788481,1619544788473379072-21.50
1619544788481,1619544788473379072-65.60
1619544788481,1619544788473379072-56.30
1619544789478,1619544789473379072-22.00
1619544789478,1619544789473379072-20.40
1619544789478,1619544789473379072-63.50
1619544789478,1619544789473379072-77.20
1619544790482,1619544790473379072-22.50
1619544790482,1619544790473379072-76.80
1619544790482,1619544790473379072-62.20
1619544790482,1619544790473379072-23.70
1619544791486,1619544791473379072-23.00
1619544791486,1619544791473379072-22.00
1619544791486,1619544791473379072-84.90
1619544791486,1619544791473379072-68.10
1619544792486,1619544792473379072-73.60
1619544792486,1619544792473379072-24.20
1619544792486,1619544792473379072-81.00
1619544792486,1619544792473379072-24.50
1619544793482,1619544793473379072-24.30
1619544793482,1619544793473379072-72.90
1619544793482,1619544793473379072-26.10
1619544793482,1619544793473379072-89.70
1619544794485,1619544794473379072-76.40
1619544794485,1619544794473379072-25.30
1619544794485,1619544794473379072-22.70
1619544794485,1619544794473379072-93.30
1619544795485,1619544795473379072-24.80
1619544795485,1619544795473379072-78.70
1619544795485,1619544795473379072-19.90
1619544795485,1619544795473379072-74.80
1619544796484,1619544796473379072-74.30
1619544796484,1619544796473379072-17.30
1619544796484,1619544796473379072-22.90
1619544796484,1619544796473379072-59.40
1619544797488,1619544797473379072-19.30
1619544797488,1619544797473379072-20.00
1619544797488,1619544797473379072-50.00
1619544797488,1619544797473379072-61.70
1619544798486,1619544798473379072-19.70
1619544798486,1619544798473379072-20.50
1619544798486,1619544798473379072-59.40
1619544798486,1619544798473379072-55.30
1619544799474,1619544799473379072-58.80
1619544799475,1619544799473379072-19.50
1619544799475,1619544799473379072-21.00
1619544799475,1619544799473379072-63.10
1619544800486,1619544800473379072-56.30
1619544800486,1619544800473379072-20.60
1619544800486,1619544800473379072-21.50
1619544800486,1619544800473379072-65.60
1619544801478,1619544801473379072-77.20
1619544801478,1619544801473379072-63.50
1619544801478,1619544801473379072-20.40
1619544801478,1619544801473379072-22.00
1619544802490,1619544802473379072-22.50
1619544802490,1619544802473379072-76.80
1619544802490,1619544802473379072-62.20
1619544802490,1619544802473379072-23.70
1619544803479,1619544803473379072-23.00
1619544803479,1619544803473379072-84.90
1619544803479,1619544803473379072-68.10
1619544803479,1619544803473379072-22.00
1619544804474,1619544804473379072-73.60
1619544804474,1619544804473379072-24.50
1619544804474,1619544804473379072-24.20
1619544804474,1619544804473379072-81.00
1619544805487,1619544805473379072-89.70
1619544805488,1619544805473379072-24.30
1619544805488,1619544805473379072-26.10
1619544805488,1619544805473379072-72.90
1619544806485,1619544806473379072-93.30
1619544806485,1619544806473379072-22.70
1619544806485,1619544806473379072-76.40
1619544806485,1619544806473379072-25.30
1619544807486,1619544807473379072-24.80
1619544807486,1619544807473379072-74.80
1619544807486,1619544807473379072-19.90
1619544807486,1619544807473379072-78.70
1619544808488,1619544808473379072-74.30
1619544808488,1619544808473379072-17.30
1619544808488,1619544808473379072-59.40
1619544808488,1619544808473379072-22.90
1619544809488,1619544809473379072-50.00
1619544809488,1619544809473379072-61.70
1619544809488,1619544809473379072-19.30
1619544809488,1619544809473379072-20.00
1619544810481,1619544810473379072-59.40
1619544810481,1619544810473379072-20.50
1619544810481,1619544810473379072-19.70
1619544810481,1619544810473379072-55.30
1619544811489,1619544811473379072-63.10
1619544811489,1619544811473379072-21.00
1619544811489,1619544811473379072-19.50
1619544811489,1619544811473379072-58.80
1619544812477,1619544812473379072-20.60
1619544812477,1619544812473379072-56.30
1619544812477,1619544812473379072-21.50
1619544812477,1619544812473379072-65.60
1619544813487,1619544813473379072-20.40
1619544813487,1619544813473379072-77.20
1619544813487,1619544813473379072-63.50
1619544813487,1619544813473379072-22.00
1619544814484,1619544814473379072-62.20
1619544814484,1619544814473379072-23.70
1619544814484,1619544814473379072-22.50
1619544814484,1619544814473379072-76.80
1619544815476,1619544815473379072-84.90
1619544815477,1619544815473379072-68.10
1619544815477,1619544815473379072-22.00
1619544815477,1619544815473379072-23.00
1619544816482,1619544816473379072-73.60
1619544816482,1619544816473379072-24.50
1619544816482,1619544816473379072-81.00
1619544816482,1619544816473379072-24.20
1619544817479,1619544817473379072-26.10
1619544817479,1619544817473379072-72.90
1619544817481,1619544817473379072-24.30
1619544817481,1619544817473379072-89.70
1619544818478,1619544818473379072-93.30
1619544818478,1619544818473379072-76.40
1619544818478,1619544818473379072-22.70
1619544818478,1619544818473379072-25.30
1619544819479,1619544819473379072-19.90
1619544819480,1619544819473379072-74.80
1619544819480,1619544819473379072-24.80
1619544819480,1619544819473379072-78.70
1619544820486,1619544820473379072-74.30
1619544820487,1619544820473379072-59.40
1619544820487,1619544820473379072-17.30
1619544820487,1619544820473379072-22.90
1619544821483,1619544821473379072-50.00
1619544821483,1619544821473379072-61.70
1619544821483,1619544821473379072-19.30
1619544821483,1619544821473379072-20.00
